entity_type,canonical_text,alias_text,alias_count,method,confidence
GPE,North St.,North St,5,normalized_key,0.8
GPE,North WWTP,North WWTP,5,normalized_key,0.8
GPE,"Oak Ridge North, City of No","Oak Ridge North, City of No",5,normalized_key,0.8
GPE,Projects City,Projects City,5,normalized_key,0.8
GPE,Rosenburg,Rosenburg,5,normalized_key,0.8
GPE,San Jacinto Watershed,San Jacinto Watershed,5,normalized_key,0.8
GPE,SanJacinto County,SanJacinto County,5,normalized_key,0.8
GPE,"Smiley, City","Smiley, City",5,normalized_key,0.8
GPE,South Redding/,South Redding/,5,normalized_key,0.8
GPE,South Seale,South Seale,5,normalized_key,0.8
GPE,Spurger,Spurger,5,normalized_key,0.8
GPE,St. Paul,St. Paul,5,normalized_key,0.8
GPE,Tatum,Tatum,5,normalized_key,0.8
GPE,Tejas Rd,Tejas Rd,5,normalized_key,0.8
GPE,The City of Ames,the City of Ames,5,normalized_key,0.8
GPE,the City of Eastland,The City of Eastland,5,normalized_key,0.8
GPE,The City of Easton,the City of Easton,5,normalized_key,0.8
GPE,the City of Gonzales,The City of Gonzales,5,normalized_key,0.8
GPE,The City of Graham,the City of Graham,5,normalized_key,0.8
GPE,The City of Graham's,The City of Graham's,5,normalized_key,0.8
GPE,The City of Grandview,the City of Grandview,5,normalized_key,0.8
GPE,The City of Grandview's,The City of Grandview's,5,normalized_key,0.8
GPE,The City of Harlingen,The City of Harlingen,5,normalized_key,0.8
GPE,the City of Hempstead,The City of Hempstead,5,normalized_key,0.8
GPE,the City of Hillsboro,The City of Hillsboro,5,normalized_key,0.8
GPE,The City of Hudson,The City of Hudson,5,normalized_key,0.8
GPE,the City of Iola,The City of Iola,5,normalized_key,0.8
GPE,The City of Italy,The City of Italy,5,normalized_key,0.8
GPE,the City of Jefferson,The City of Jefferson,5,normalized_key,0.8
GPE,The City of Jewett,The City of Jewett,5,normalized_key,0.8
GPE,The City of Kaufman,the City of Kaufman,5,normalized_key,0.8
GPE,The City of Kaufman's,The City of Kaufman's,5,normalized_key,0.8
GPE,The City of Lake,The City of Lake,5,normalized_key,0.8
GPE,The City of Lake,the City of Lake,5,normalized_key,0.8
GPE,The City of Leona,the City of Leona,5,normalized_key,0.8
GPE,the City of Marion,The City of Marion,5,normalized_key,0.8
GPE,The City of Nacogdoches,the City of Nacogdoches,5,normalized_key,0.8
GPE,The City of New Summerfield,the City of New Summerfield,5,normalized_key,0.8
GPE,The City of Palmer's,The City of Palmer's,5,normalized_key,0.8
GPE,The City of Southmayd's,The City of Southmayd's,5,normalized_key,0.8
GPE,The City of Springtown,the City of Springtown,5,normalized_key,0.8
GPE,Village Creek,Village Creek,5,normalized_key,0.8
GPE,West Hyman,West Hyman,5,normalized_key,0.8
GPE,West Sharyland,West Sharyland,5,normalized_key,0.8
GPE,West Sharyland,west Sharyland,5,normalized_key,0.8
GPE,West Side Shelter,West Side Shelter,5,normalized_key,0.8
GPE,West Viser Street,West Viser Street,5,normalized_key,0.8
GPE,Wright City,Wright City,5,normalized_key,0.8
GPE,the City of Bowie,the City of Bowie,5,normalized_key,0.8
GPE,the City of Bridgeport,the City of Bridgeport,5,normalized_key,0.8
GPE,the City of Electra,the City of Electra,5,normalized_key,0.8
GPE,the City of Iola Wastewater Improvements,the City of Iola Wastewater Improvements,5,normalized_key,0.8
GPE,the City of Lufkin's,the City of Lufkin's,5,normalized_key,0.8
GPE,the City of Nordheim,the City of Nordheim,5,normalized_key,0.8
GPE,the City of Pearsall,the City of Pearsall,5,normalized_key,0.8
GPE,the City of Sugarland,the City of Sugarland,5,normalized_key,0.8
GPE,the City of Woodsboro,the City of Woodsboro,5,normalized_key,0.8
GPE,the City on,the City on,5,normalized_key,0.8
TX_COUNTY,COUNTY OF FALLS,COUNTY OF FALLS,5,normalized_key,0.8
TX_COUNTY,COUNTY OF RED RIVER,COUNTY OF RED RIVER,5,normalized_key,0.8
TX_COUNTY,County of San Patricio,County of San Patricio,5,normalized_key,0.8
ORG,"300,000.00 Local Government SOUTHMAYD CITY","300,000.00 Local Government SOUTHMAYD CITY",4,normalized_key,0.8
ORG,"4,000,000.00 Urgent Need Texas General Land Office","4,000,000.00 Urgent Need Texas General Land Office",4,normalized_key,0.8
ORG,"428,162.64 State Agency","428,162.64 State Agency",4,normalized_key,0.8
ORG,"66,254.00 Urgent Need City","66,254.00 Urgent Need City",4,normalized_key,0.8
ORG,"90,280.71 State Agency","90,280.71 State Agency",4,normalized_key,0.8
ORG,Austin Texas GLO,Austin Texas GLO,4,normalized_key,0.8
ORG,Bridge City - Census,Bridge City - Census,4,normalized_key,0.8
ORG,"Brookshire, City","Brookshire, City",4,normalized_key,0.8
ORG,CBCOG-GLO#13-113-000-7153,CBCOG-GLO#13-113-000-7153,4,normalized_key,0.8
ORG,the Coastal Bend Council of Governments,Coastal Bend Council of Governments,4,normalized_key,0.8
ORG,Central City Drainage,the Central City Drainage,4,normalized_key,0.8
ORG,City LS Improvements,City LS Improvements,4,normalized_key,0.8
ORG,Council of Government Counties Served,Council of Government Counties Served,4,normalized_key,0.8
ORG,County Direct,County Direct,4,normalized_key,0.8
ORG,County-Wide,County-Wide,4,normalized_key,0.8
ORG,DETCOG-GLO#10-5192-000-,DETCOG-GLO#10-5192-000-,4,normalized_key,0.8
ORG,DETCOG-GLO#12-488-000-6660,DETCOG-GLO#12-488-000-6660,4,normalized_key,0.8
ORG,DETCOG-GLO#12-503-000-6716,DETCOG-GLO#12-503-000-6716,4,normalized_key,0.8
ORG,DETCOG-GLO#13-115-000-7157,DETCOG-GLO#13-115-000-7157,4,normalized_key,0.8
ORG,Detention Pond on County Line Road and Pond,Detention Pond on County Line Road and Pond,4,normalized_key,0.8
ORG,Drainage District # 7,Drainage District # 7,4,normalized_key,0.8
ORG,Easement/County Road,Easement/County Road,4,normalized_key,0.8
ORG,East Texas Council of Governments,East Texas Council of Governments,4,normalized_key,0.8
ORG,Flood and Drainage Facilities INF_SMID_LMI_20-065-071- C198_PortLavaca_SI Street Improvements INF_SMID_LMI_20-065-074- C201_Yorktown INF_SMID_LMI_20-065-075- C203_City_of_Gonzales Sewer Facilities INF_SMID_LMI_20-065-076- C218_PointComfort_F&D Flood and Drainage Facilities INF_SMID_LMI_20-065-076- C218_PointComfort_SI Street Improvements INF_SMID_LMI_20-065-076- C218_PointComfort_WF Water Facilities INF_SMID_LMI_20-065-079-,Flood and Drainage Facilities INF_SMID_LMI_20-065-071- C198_PortLavaca_SI Street Improvements INF_SMID_LMI_20-065-074- C201_Yorktown INF_SMID_LMI_20-065-075- C203_City_of_Gonzales Sewer Facilities INF_SMID_LMI_20-065-076- C218_PointComfort_F&D Flood and Drainage Facilities INF_SMID_LMI_20-065-076- C218_PointComfort_SI Street Improvements INF_SMID_LMI_20-065-076- C218_PointComfort_WF Water Facilities INF_SMID_LMI_20-065-079-,4,normalized_key,0.8
ORG,GLO Approved for,GLO Approved for,4,normalized_key,0.8
ORG,GLO Legal,GLO Legal,4,normalized_key,0.8
ORG,GLO#12,GLO#12,4,normalized_key,0.8
ORG,"Gonzales, City Of HIM1 Water Facilities","Gonzales, City Of HIM1 Water Facilities",4,normalized_key,0.8
ORG,"Gonzales, City Of P-17-TX-48- HIM1 Water INF_SMID_LMI_20- 0006","Gonzales, City Of P-17-TX-48- HIM1 Water INF_SMID_LMI_20- 0006",4,normalized_key,0.8
ORG,HGAC-GLO#10-5048-000-5024,HGAC-GLO#10-5048-000-5024,4,normalized_key,0.8
ORG,HGAC-GLO#13-078-000-7101,HGAC-GLO#13-078-000-7101,4,normalized_key,0.8
ORG,HGAC-GLO#13-080-000-,HGAC-GLO#13-080-000-,4,normalized_key,0.8
ORG,the HUD Exchange,HUD Exchange,4,normalized_key,0.8
ORG,HUD Grants,HUD Grants,4,normalized_key,0.8
ORG,HUD MID Infrastructure Competition,HUD MID Infrastructure Competition,4,normalized_key,0.8
ORG,Housing Authority,Housing Authority,4,normalized_key,0.8
ORG,Housing Authority,The Housing Authority,4,normalized_key,0.8
ORG,Housing Authority,the Housing Authority,4,normalized_key,0.8
ORG,Houston-Galveston Area Council of Governments Administration,Houston-Galveston Area Council of Governments Administration,4,normalized_key,0.8
ORG,the Lamar University Job Training Center,the Lamar University Job Training Center,4,normalized_key,0.8
ORG,Local Government COUNTY,Local Government COUNTY,4,normalized_key,0.8
ORG,Local Government City of Baytown,Local Government City of Baytown,4,normalized_key,0.8
ORG,Local Government City of Ganado Inc LMI%,Local Government City of Ganado Inc LMI%,4,normalized_key,0.8
ORG,Lower Rio Grande Valley Development Council Area -,Lower Rio Grande Valley Development Council Area -,4,normalized_key,0.8
ORG,NA CITY,NA CITY,4,normalized_key,0.8
ORG,NA SOUTH PLAINS ASSOCIATION OF,NA SOUTH PLAINS ASSOCIATION OF,4,normalized_key,0.8
ORG,Rose City Dr.,Rose City Dr.,4,normalized_key,0.8
ORG,SF Rental Harris Co,SF Rental Harris Co,4,normalized_key,0.8
ORG,the Texas City Lift Station,The Texas City Lift Station,4,normalized_key,0.8
ORG,Texas Department of Housing and Community Affairs This Report,Texas Department of Housing and Community Affairs This Report,4,normalized_key,0.8
ORG,Texas GLO,Texas GLO,4,seed,0.99
ORG,Texas General Land Office State Agency,Texas General Land Office State Agency,4,normalized_key,0.8
ORG,the Bridge City Edgerly Drive,the Bridge City Edgerly Drive,4,normalized_key,0.8
ORG,the Bridge City Nitsche Street,the Bridge City Nitsche Street,4,normalized_key,0.8
ORG,The Galveston City Council,The Galveston City Council,4,normalized_key,0.8
ORG,the Rose City Concrete Liner,the Rose City Concrete Liner,4,normalized_key,0.8
ORG,the Rose City Fire Hydrant,the Rose City Fire Hydrant,4,normalized_key,0.8
ORG,the Brazos Valley Council of Governments Regional Communication System,the Brazos Valley Council of Governments Regional Communication System,4,normalized_key,0.8
ORG,the Dickinson Central City Drainage,the Dickinson Central City Drainage,4,normalized_key,0.8
ORG,the Juvenile Probation Department,the Juvenile Probation Department,4,normalized_key,0.8
ORG,the Mental Health Mental Retardation Authority of,the Mental Health Mental Retardation Authority of,4,normalized_key,0.8
ORG,the Municipal Water District,the Municipal Water District,4,normalized_key,0.8
ORG,the TDHCA Board,the TDHCA Board,4,normalized_key,0.8
ORG,the Texas Department of State Health Services,the Texas Department of State Health Services,4,normalized_key,0.8
ORG,their Water Control and Improvement District No,their Water Control and Improvement District No,4,normalized_key,0.8
GPE,4)Cameron County,4)Cameron County,4,normalized_key,0.8
GPE,70090001 City,70090001 City,4,normalized_key,0.8
GPE,Arcola,Arcola,4,normalized_key,0.8
GPE,Athens,Athens,4,normalized_key,0.8
GPE,BANNER,BANNER,4,normalized_key,0.8
GPE,BARRELL CITY,BARRELL CITY,4,normalized_key,0.8
GPE,Baldwin Avenue,Baldwin Avenue,4,normalized_key,0.8
GPE,Baytown City Jail,Baytown City Jail,4,normalized_key,0.8
GPE,"Brookshire, City","Brookshire, City",4,normalized_key,0.8
GPE,Cage Street,Cage Street,4,normalized_key,0.8
GPE,California,California,4,normalized_key,0.8
GPE,Charlotte,Charlotte,4,normalized_key,0.8
GPE,Chimney Rock,Chimney Rock,4,normalized_key,0.8
GPE,Clarksville,Clarksville,4,normalized_key,0.8
GPE,Clear Lake Rd,Clear Lake Rd,4,normalized_key,0.8
GPE,Del Rio Street,Del Rio Street,4,normalized_key,0.8
GPE,Dumble,Dumble,4,normalized_key,0.8
GPE,East Collin Street - South 4th Street,East Collin Street - South 4th Street,4,normalized_key,0.8
GPE,East Lane,East Lane,4,normalized_key,0.8
GPE,Eastland,Eastland,4,normalized_key,0.8
GPE,Everett,Everett,4,normalized_key,0.8
GPE,F031_Italy,F031_Italy,4,normalized_key,0.8
GPE,FONDREN,FONDREN,4,normalized_key,0.8
GPE,Fields,Fields,4,normalized_key,0.8
GPE,Fint Street,Fint Street,4,normalized_key,0.8
GPE,Hearne,HEARNE,4,normalized_key,0.8
GPE,Huntington The,Huntington The,4,normalized_key,0.8
GPE,Jordan,Jordan,4,normalized_key,0.8
GPE,Kansas St,Kansas St,4,normalized_key,0.8
GPE,Keegan Bayou,Keegan Bayou,4,normalized_key,0.8
GPE,Kinsey Rd.,Kinsey Rd.,4,normalized_key,0.8
GPE,Lake Street,Lake Street,4,normalized_key,0.8
GPE,Los Olmos South,Los Olmos South,4,normalized_key,0.8
GPE,Nassau Drive,Nassau Drive,4,normalized_key,0.8
GPE,North 3rd Street,North 3rd Street,4,normalized_key,0.8
GPE,North 4th Street - East,North 4th Street - East,4,normalized_key,0.8
GPE,North Parham Street - GW,North Parham Street - GW,4,normalized_key,0.8
GPE,North Side -,North Side -,4,normalized_key,0.8
GPE,North Washington Street - GW,North Washington Street - GW,4,normalized_key,0.8
GPE,North of FM 343,North of FM 343,4,normalized_key,0.8
GPE,Paisano Hills,Paisano Hills,4,normalized_key,0.8
GPE,Pre-Con,Pre-Con,4,normalized_key,0.8
GPE,Process,Process,4,normalized_key,0.8
GPE,Ridge Rd,Ridge Rd,4,normalized_key,0.8
GPE,Rocky Creek,Rocky Creek,4,normalized_key,0.8
GPE,Santa Rosa Street,Santa Rosa Street,4,normalized_key,0.8
GPE,School Street,School Street,4,normalized_key,0.8
GPE,South Drain,South Drain,4,normalized_key,0.8
GPE,South Kirkwood,South Kirkwood,4,normalized_key,0.8
GPE,South Side -,South Side -,4,normalized_key,0.8
GPE,Southwest 1st Street,Southwest 1st Street,4,normalized_key,0.8
GPE,Squyres Road,Squyres Road,4,normalized_key,0.8
GPE,TAMWORTH,TAMWORTH,4,normalized_key,0.8
GPE,The City of Broaddus,the City of Broaddus,4,normalized_key,0.8
GPE,the City of Coldspring,The City of Coldspring,4,normalized_key,0.8
GPE,The City of Crockett,The City of Crockett,4,normalized_key,0.8
GPE,the City of Goliad,The City of Goliad,4,normalized_key,0.8
GPE,the City of Groves,The City of Groves,4,normalized_key,0.8
GPE,The City of Groveton,The City of Groveton,4,normalized_key,0.8
GPE,The City of Latexo,The City of Latexo,4,normalized_key,0.8
GPE,The City of Magnolia's,The City of Magnolia's,4,normalized_key,0.8
GPE,The City of Nacogdoches,The City of Nacogdoches',4,normalized_key,0.8
GPE,The City of Nacogdoches,the City of Nacogdoches',4,normalized_key,0.8
GPE,The City of Oak Leaf,the City of Oak Leaf,4,normalized_key,0.8
GPE,The City of Oak Leaf's,The City of Oak Leaf's,4,normalized_key,0.8
GPE,the City of Old River-Winfree,the City of Old River Winfree,4,normalized_key,0.8
GPE,The City of Ore City,The City of Ore City,4,normalized_key,0.8
GPE,the City of Palacios,The City of Palacios,4,normalized_key,0.8
GPE,The City of Point Blank,The City of Point Blank,4,normalized_key,0.8
GPE,The City of Point Blank,the City of Point Blank,4,normalized_key,0.8
GPE,The City of Port Lavaca's,The City of Port Lavaca's,4,normalized_key,0.8
GPE,The City of Scurry,The City of Scurry,4,normalized_key,0.8
GPE,The City of Scurry's,The City of Scurry's,4,normalized_key,0.8
GPE,The City of Tatum,the City of Tatum,4,normalized_key,0.8
GPE,The City of Tatum's,The City of Tatum's,4,normalized_key,0.8
GPE,Trintiy County,Trintiy County,4,normalized_key,0.8
GPE,Unknown,Unknown,4,normalized_key,0.8
GPE,W. Little York,W. Little York,4,normalized_key,0.8
GPE,WESTRIDGE,WESTRIDGE,4,normalized_key,0.8
GPE,Ward,Ward,4,normalized_key,0.8
GPE,Warehouse Street,Warehouse Street,4,normalized_key,0.8
GPE,Washington ACTIVITIES,Washington ACTIVITIES,4,normalized_key,0.8
GPE,West 10th,West 10th,4,normalized_key,0.8
GPE,West Alto Bonita,West Alto Bonita,4,normalized_key,0.8
GPE,West Lavielle Street,West Lavielle Street,4,normalized_key,0.8
GPE,West Levert Street,West Levert Street,4,normalized_key,0.8
GPE,West Snyder Street,West Snyder Street,4,normalized_key,0.8
GPE,West Street,West Street/,4,normalized_key,0.8
GPE,West Stringer Street,West Stringer Street,4,normalized_key,0.8
GPE,Wimberley,Wimberley,4,normalized_key,0.8
GPE,Zachary,Zachary,4,normalized_key,0.8
GPE,develope,develope,4,normalized_key,0.8
GPE,one(1,one(1,4,normalized_key,0.8
GPE,"reporting?period,?Refugio County","reporting?period,?Refugio County",4,normalized_key,0.8
GPE,the City of Bisop,the City of Bisop,4,normalized_key,0.8
GPE,the City of WhiteWright,the City of WhiteWright,4,normalized_key,0.8
GPE,the City of Wimberly,the City of Wimberly,4,normalized_key,0.8
GPE,the Hickman Creek,the Hickman Creek,4,normalized_key,0.8
TX_COUNTY,County of Burleson,County of Burleson,4,normalized_key,0.8
TX_COUNTY,County of Calhoun,County of Calhoun,4,normalized_key,0.8
ORG,"118,579.07 State Agency","118,579.07 State Agency",3,normalized_key,0.8
ORG,"137,525,322.00 State Agency","137,525,322.00 State Agency",3,normalized_key,0.8
ORG,"15,863,826.00 State Agency","15,863,826.00 State Agency",3,normalized_key,0.8
ORG,"170,069.00 State Agency","170,069.00 State Agency",3,normalized_key,0.8
ORG,"3,525,000.00 State Agency","3,525,000.00 State Agency",3,normalized_key,0.8
ORG,"346,896.48 State Agency","346,896.48 State Agency",3,normalized_key,0.8
ORG,"35,106.38 State Agency","35,106.38 State Agency",3,normalized_key,0.8
ORG,"4,385,000.00 State Agency","4,385,000.00 State Agency",3,normalized_key,0.8
ORG,"577,903.71 State Agency","577,903.71 State Agency",3,normalized_key,0.8
ORG,"6,489,567.00 State Agency","6,489,567.00 State Agency",3,normalized_key,0.8
ORG,"668,181.48 State Agency","668,181.48 State Agency",3,normalized_key,0.8
ORG,"68,659.00 Urgent Need City","68,659.00 Urgent Need City",3,normalized_key,0.8
ORG,"7,458,632.00 State Agency","7,458,632.00 State Agency",3,normalized_key,0.8
ORG,"8,780,000.00 State Agency","8,780,000.00 State Agency",3,normalized_key,0.8
ORG,"94,680.00 Urgent Need City","94,680.00 Urgent Need City",3,normalized_key,0.8
ORG,"95,425.53 State Agency","95,425.53 State Agency",3,normalized_key,0.8
ORG,"99,301.50 State Agency Texas","99,301.50 State Agency Texas",3,normalized_key,0.8
ORG,Affordable Rental Housing Cancelled City,Affordable Rental Housing Cancelled City,3,normalized_key,0.8
ORG,"Alvin, City of","Alvin, City of",3,normalized_key,0.8
ORG,Brazos Valley Council of Governments,the Brazos Valley Council of Governments,3,normalized_key,0.8
ORG,Bay City,Bay City,3,normalized_key,0.8
ORG,Beaumont Inc Environmental Assessment,Beaumont Inc Environmental Assessment,3,normalized_key,0.8
ORG,Buyouts Harris Co,Buyouts Harris Co,3,normalized_key,0.8
ORG,City Corporate Limits,City Corporate Limits,3,normalized_key,0.8
ORG,City of Alvin,City of Alvin,3,normalized_key,0.8
ORG,City of Jasper,City of Jasper,3,normalized_key,0.8
ORG,City of Palacios at Drainage Improvements,City of Palacios at Drainage Improvements,3,normalized_key,0.8
ORG,"Clifton, City of","Clifton, City of",3,normalized_key,0.8
ORG,County Area Benefit,County Area Benefit,3,normalized_key,0.8
ORG,County Road & Bridge,County Road & Bridge,3,normalized_key,0.8
ORG,DPA Harris Co,DPA Harris Co,3,normalized_key,0.8
ORG,Drainage District,Drainage District,3,normalized_key,0.8
ORG,EMS Department,EMS Department,3,normalized_key,0.8
ORG,FEMA Public Works Assistance,FEMA Public Works Assistance,3,normalized_key,0.8
ORG,GLO/Enviro Review,GLO/Enviro Review,3,normalized_key,0.8
ORG,Galveston Housing Authority,The Galveston Housing Authority,3,normalized_key,0.8
ORG,HGAC-GLO#10-5052-000-5028 37 Community Development Systems Disaster,HGAC-GLO#10-5052-000-5028 37 Community Development Systems Disaster,3,normalized_key,0.8
ORG,HGAC-GLO#12-468-000-6624 29,HGAC-GLO#12-468-000-6624 29,3,normalized_key,0.8
ORG,HGAC-GLO#13-314-000-,HGAC-GLO#13-314-000-,3,normalized_key,0.8
ORG,HUD Exception Grantees,HUD Exception Grantees,3,normalized_key,0.8
ORG,HVM GLO BAY CITY,HVM GLO BAY CITY,3,normalized_key,0.8
ORG,"Hallettsville, City of","Hallettsville, City of",3,normalized_key,0.8
ORG,Harris Co. Applications,Harris Co. Applications,3,normalized_key,0.8
ORG,Houston - Planning The GLO,Houston - Planning The GLO,3,normalized_key,0.8
ORG,Houston-Galveston Area Council,the Houston-Galveston Area Council,3,normalized_key,0.8
ORG,Inc - Channelview Wellness Pod Complex - Subrecipient,Inc - Channelview Wellness Pod Complex - Subrecipient,3,normalized_key,0.8
ORG,Lamar University Job Training,Lamar University Job Training,3,normalized_key,0.8
ORG,Lamar University Job Training,the Lamar University Job Training,3,normalized_key,0.8
ORG,the Lamar University Job Training Center,Lamar University Job Training Center,3,normalized_key,0.8
ORG,Local Government Bay City Environmental Assessment,Local Government Bay City Environmental Assessment,3,normalized_key,0.8
ORG,"Local Government Bee, County of","Local Government Bee, County of",3,normalized_key,0.8
ORG,Local Government Bridge City Environmental Assessment,Local Government Bridge City Environmental Assessment,3,normalized_key,0.8
ORG,Local Government City of Ganado Inc Environmental Assessment,Local Government City of Ganado Inc Environmental Assessment,3,normalized_key,0.8
ORG,Local Government City of Iowa Colony Environmental Assessment,Local Government City of Iowa Colony Environmental Assessment,3,normalized_key,0.8
ORG,"Local Government Victoria, City of (INC) Environmental Assessment","Local Government Victoria, City of (INC) Environmental Assessment",3,normalized_key,0.8
ORG,N/A Texas Department of Housing and Community Affairs,N/A Texas Department of Housing and Community Affairs,3,normalized_key,0.8
ORG,NORTEX Regional Planning Commission's,NORTEX Regional Planning Commission's,3,normalized_key,0.8
ORG,New City Ordinances,New City Ordinances,3,normalized_key,0.8
ORG,North League City Drainage Improvements - Main Street,North League City Drainage Improvements - Main Street,3,normalized_key,0.8
ORG,Office Building,Office Building,3,normalized_key,0.8
ORG,Office of Rural Community Affairs,The Office of Rural Community Affairs,3,normalized_key,0.8
ORG,SETRPC-GLO#10-5291-000-5299,SETRPC-GLO#10-5291-000-5299,3,normalized_key,0.8
ORG,Sullivan City,Sullivan City,3,normalized_key,0.8
ORG,TEXAS A & M UNIVERSITY,THE TEXAS A&M UNIVERSITY,3,normalized_key,0.8
ORG,The Texas Water Development Board,TEXAS WATER DEVELOPMENT BOARD,3,normalized_key,0.8
ORG,Texas GLO#10-5013-000-,Texas GLO#10-5013-000-,3,normalized_key,0.8
ORG,the Texas Historical Commission,Texas Historical Commission,3,normalized_key,0.8
ORG,Texas SETRPC-GLO#10-,Texas SETRPC-GLO#10-,3,normalized_key,0.8
ORG,Texas The Bridge City,Texas The Bridge City,3,normalized_key,0.8
ORG,the Bridge City Edgerly Drive,The Bridge City Edgerly Drive,3,normalized_key,0.8
ORG,the Bridge City Nitsche Street,The Bridge City Nitsche Street,3,normalized_key,0.8
ORG,The City of College Station,The City of College Station,3,normalized_key,0.8
ORG,The City of Post,The City of Post,3,normalized_key,0.8
ORG,The East Texas Council of Government,the East Texas Council of Government,3,normalized_key,0.8
ORG,The Housing Authoity of the City of Galveston,The Housing Authoity of the City of Galveston,3,normalized_key,0.8
ORG,The Jacinto City Force Main,the Jacinto City Force Main,3,normalized_key,0.8
ORG,the Rose City Concrete Liner,The Rose City Concrete Liner,3,normalized_key,0.8
ORG,the Rose City Fire Hydrant,The Rose City Fire Hydrant,3,normalized_key,0.8
ORG,Velasco Drainage District Flood and Drainage,Velasco Drainage District Flood and Drainage,3,normalized_key,0.8
ORG,West University Place – Drainage Improvements - Buffalo Speedway,West University Place – Drainage Improvements - Buffalo Speedway,3,normalized_key,0.8
ORG,the Beach City Fire Station,the Beach City Fire Station,3,normalized_key,0.8
ORG,the China City Lift Station,the China City Lift Station,3,normalized_key,0.8
ORG,the Historical Commission,the Historical Commission,3,normalized_key,0.8
ORG,the Houston City Council,the Houston City Council,3,normalized_key,0.8
ORG,the Military Highway Water Supply Company,the Military Highway Water Supply Company,3,normalized_key,0.8
ORG,the North League City Drainage Improvements,the North League City Drainage Improvements,3,normalized_key,0.8
ORG,the Texas A&M University Engineering Experiment Station,the Texas A&M University Engineering Experiment Station,3,normalized_key,0.8
ORG,the Texas City Ash and,the Texas City Ash and,3,normalized_key,0.8
ORG,the Water Control and Improvement District No,the Water Control and Improvement District No,3,normalized_key,0.8
ORG,the county¿s Radio Towers,the county?s Radio Towers,3,normalized_key,0.8
GPE,City,% City,3,normalized_key,0.8
GPE,-93.993502,-93.993502,3,normalized_key,0.8
GPE,-94.27035,-94.27035,3,normalized_key,0.8
GPE,-95.1189,-95.1189,3,normalized_key,0.8
GPE,0003 City,0003 City,3,normalized_key,0.8
GPE,07/31/2016,07/31/2016,3,normalized_key,0.8
GPE,1b)Cameron County,1b)Cameron County,3,normalized_key,0.8
GPE,Approved,Approved,3,normalized_key,0.8
GPE,Bilbo,Bilbo,3,normalized_key,0.8
GPE,Buffalo WWTP,Buffalo WWTP,3,normalized_key,0.8
GPE,Cafeteria,Cafeteria,3,normalized_key,0.8
GPE,Canton,Canton,3,normalized_key,0.8
GPE,Carthage,Carthage,3,normalized_key,0.8
GPE,Clear Lake Rd,Clear lake Rd,3,normalized_key,0.8
GPE,Clearance,Clearance,3,normalized_key,0.8
GPE,"Clifton, City","Clifton, City",3,normalized_key,0.8
GPE,Dogwood,Dogwood,3,normalized_key,0.8
GPE,Easement North of Palestine,Easement North of Palestine,3,normalized_key,0.8
GPE,East End,East End,3,normalized_key,0.8
GPE,East Lavielle Street,East Lavielle Street,3,normalized_key,0.8
GPE,East Rio Hondo Water Supply Corporation,East Rio Hondo Water Supply Corporation,3,normalized_key,0.8
GPE,Edcouch,Edcouch,3,normalized_key,0.8
GPE,Enviro,Enviro,3,normalized_key,0.8
GPE,Estates,Estates,3,normalized_key,0.8
GPE,Hallsville,Hallsville,3,normalized_key,0.8
GPE,Houston CoHERP[HOLDING]_LMI City,Houston CoHERP[HOLDING]_LMI City,3,normalized_key,0.8
GPE,Houston CoHMRP[HOLDING]_LMI City,Houston CoHMRP[HOLDING]_LMI City,3,normalized_key,0.8
GPE,Houston Grantee,Houston Grantee,3,normalized_key,0.8
GPE,Houston State,Houston State,3,normalized_key,0.8
GPE,Houston The,Houston The,3,normalized_key,0.8
GPE,Intersection of Texas,Intersection of Texas,3,normalized_key,0.8
GPE,Katy,Katy,3,normalized_key,0.8
GPE,Kaylen Heights,Kaylen Heights,3,normalized_key,0.8
GPE,Koym Street,Koym Street,3,normalized_key,0.8
GPE,La Villa,La Villa,3,normalized_key,0.8
GPE,League City,the League City,3,normalized_key,0.8
GPE,Long Oak Drive,Long Oak Drive,3,normalized_key,0.8
GPE,Mallard,Mallard,3,normalized_key,0.8
GPE,Matagorda Bulkhead,Matagorda Bulkhead,3,normalized_key,0.8
GPE,Mill Creek,Mill Creek,3,normalized_key,0.8
GPE,North Beatty Avenue,North Beatty Avenue,3,normalized_key,0.8
GPE,North Dallas,North Dallas,3,normalized_key,0.8
GPE,North Dallas Street,North Dallas Street,3,normalized_key,0.8
GPE,North Herndon St,North Herndon St,3,normalized_key,0.8
GPE,North Houston Avenue,North Houston Avenue,3,normalized_key,0.8
GPE,North Jaegar Street/,North Jaegar Street/,3,normalized_key,0.8
GPE,North League City,North League City,3,normalized_key,0.8
GPE,North Navarro Street,North Navarro Street,3,normalized_key,0.8
GPE,North Sycamore Street,North Sycamore Street,3,normalized_key,0.8
GPE,Payne Rd,Payne Rd,3,normalized_key,0.8
GPE,Port Alto Drainage,Port Alto Drainage,3,normalized_key,0.8
GPE,Port Aransas,Port Aransas,3,normalized_key,0.8
GPE,Rhode Island,Rhode Island,3,normalized_key,0.8
GPE,Sebastian Colonia,Sebastian Colonia,3,normalized_key,0.8
GPE,South Maple Street,South Maple Street,3,normalized_key,0.8
GPE,Spanish Trail,Spanish Trail,3,normalized_key,0.8
GPE,TX City,TX City,3,normalized_key,0.8
GPE,The City of Chandler,The City of Chandler,3,normalized_key,0.8
