subject_type,subject_text,object_type,object_text,relation,context_window,weight
ORG,Urgent Need Texas General Land Office Total Projected Budget,DISASTER,Tropical Storm Imelda,cooccurs,sentence,11
ORG,Local Government,TX_COUNTY,Chambers County,cooccurs,sentence,11
ORG,Drainage Facilities,TX_COUNTY,Montgomery County,cooccurs,sentence,11
ORG,Restricted Balance,TX_COUNTY,Montgomery County,cooccurs,sentence,11
ORG,Restricted Balance,TX_COUNTY,Fort Bend County,cooccurs,sentence,11
ORG,Restricted Balance,TX_COUNTY,Brazoria County,cooccurs,sentence,11
ORG,County Road,TX_COUNTY,Jasper County,cooccurs,sentence,11
ORG,Texas Activity Progress Narrative,TX_COUNTY,Bastrop County,cooccurs,sentence,10
ORG,Improvements-Non Covered,TX_COUNTY,Jefferson County,cooccurs,sentence,10
ORG,MIT - Rehabilitation,DISASTER,Tropical Storm Imelda,cooccurs,sentence,10
ORG,Improvements-Non Covered,TX_COUNTY,Dewitt County,cooccurs,sentence,10
DISASTER,Hurricane Harvey,TX_COUNTY,Kleberg County,cooccurs,sentence,10
DISASTER,Hurricane Harvey,TX_COUNTY,Refugio County,cooccurs,sentence,10
ORG,Improvements-Non Covered,TX_COUNTY,Matagorda County,cooccurs,sentence,10
DISASTER,Hurricane Harvey,TX_COUNTY,Jim Wells County,cooccurs,sentence,10
ORG,FEMA,TX_COUNTY,Dewitt County,cooccurs,sentence,10
ORG,Sewer Lines,TX_COUNTY,Refugio County,cooccurs,sentence,10
ORG,TDEM,TX_COUNTY,Dallas County,cooccurs,sentence,10
ORG,GLO,TX_COUNTY,Dallas County,cooccurs,sentence,10
ORG,HMP,TX_COUNTY,Dallas County,cooccurs,sentence,10
ORG,NCP,TX_COUNTY,Dewitt County,cooccurs,sentence,10
ORG,Local Government,TX_COUNTY,Tyler County,cooccurs,sentence,10
ORG,0.0 Total Projected,TX_COUNTY,Bastrop County,cooccurs,sentence,10
ORG,0.0 Total Projected,TX_COUNTY,Tyler County,cooccurs,sentence,10
ORG,SF 0005,TX_COUNTY,Grimes County,cooccurs,sentence,10
ORG,Non Covered Projects,TX_COUNTY,Grimes County,cooccurs,sentence,10
ORG,Sewer Facilities,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,10
ORG,Non Covered Projects,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,10
ORG,Improvements- Non Covered Projects,TX_COUNTY,Jasper County,cooccurs,sentence,10
ORG,Improvements- Non Covered Projects,TX_COUNTY,San Augustine County,cooccurs,sentence,10
ORG,Improvements- Non Covered Projects,TX_COUNTY,Hidalgo County,cooccurs,sentence,10
ORG,Sewer Facilities,TX_COUNTY,Newton County,cooccurs,sentence,10
ORG,DETCOG,TX_COUNTY,Newton County,cooccurs,sentence,10
ORG,Sewer Facilities & Flood and Drainage,TX_COUNTY,Newton County,cooccurs,sentence,10
ORG,NCP,TX_COUNTY,Hidalgo County,cooccurs,sentence,10
ORG,0.0 Total Projected,TX_COUNTY,Hidalgo County,cooccurs,sentence,10
ORG,Texas Department of Housing and Community Affairs,DISASTER,Hurricane Rita,cooccurs,sentence,10
ORG,Affordable Rental Housing Under Way Activity Description,DISASTER,Hurricane Ike,cooccurs,sentence,10
ORG,Completed Activity Description,TX_COUNTY,Harrison County,cooccurs,sentence,10
ORG,Project Number,TX_COUNTY,Willacy County,cooccurs,sentence,10
ORG,Project Number,TX_COUNTY,Walker County,cooccurs,sentence,10
ORG,Project Number,TX_COUNTY,San Jacinto County,cooccurs,sentence,10
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Polk County,cooccurs,sentence,10
ORG,Project Number,TX_COUNTY,Polk County,cooccurs,sentence,10
ORG,Date Total Projected Budget,DISASTER,Hurricane Dolly,cooccurs,sentence,10
ORG,Completed Activity Description,TX_COUNTY,Upshur County,cooccurs,sentence,10
ORG,Water Facilities,TX_COUNTY,Nacogdoches County,cooccurs,sentence,10
ORG,GLO,TX_COUNTY,County Of Tyler County,cooccurs,sentence,10
ORG,Street Improvements,TX_COUNTY,County Of Orange County,cooccurs,sentence,10
ORG,SETRPC,DISASTER,Ike,cooccurs,sentence,10
ORG,Completed Activity Description,TX_COUNTY,Rusk County,cooccurs,sentence,10
ORG,GLO,TX_COUNTY,Cameron County,cooccurs,sentence,10
ORG,Public Facilities,TX_COUNTY,Anderson County,cooccurs,sentence,10
ORG,Date 01/01/2010 Area Benefit (Survey,TX_COUNTY,Nueces County,cooccurs,sentence,10
ORG,Date 06/01/2010 Area Benefit (Survey,TX_COUNTY,Burleson County,cooccurs,sentence,10
ORG,DRS,TX_COUNTY,Robertson County,cooccurs,sentence,10
DISASTER,Hurricane Ike,TX_COUNTY,Upshur County,cooccurs,sentence,10
DISASTER,Hurricane Dolly,TX_COUNTY,Starr County,cooccurs,sentence,10
PROGRAM,Local Infrastructure Program,TX_COUNTY,Aransas County,cooccurs,sentence,10
ORG,Flood and Drainage,TX_COUNTY,Aransas County,cooccurs,sentence,10
ORG,Street Improvements,TX_COUNTY,San Jacinto County,cooccurs,sentence,10
ORG,Flood and Drainage,TX_COUNTY,San Patricio County,cooccurs,sentence,10
PROGRAM,Local Infrastructure Program,TX_COUNTY,Nueces County,cooccurs,sentence,10
PROGRAM,Local Infrastructure Program,TX_COUNTY,San Patricio County,cooccurs,sentence,10
ORG,Affordable Rental Housing Under Way Activity Description,DISASTER,Hurricane Harvey,cooccurs,sentence,10
ORG,HMAC,TX_COUNTY,Walker County,cooccurs,sentence,10
ORG,HMAC,TX_COUNTY,Austin County,cooccurs,sentence,10
ORG,Texas GLO,TX_COUNTY,Orange County,cooccurs,sentence,10
ORG,SI 0006 Construction,TX_COUNTY,Newton County,cooccurs,sentence,10
ORG,SI 0006 Construction,TX_COUNTY,San Jacinto County,cooccurs,sentence,10
ORG,SI 0006 Construction,TX_COUNTY,Nueces County,cooccurs,sentence,10
ORG,SI 0006 Construction,TX_COUNTY,Tyler County,cooccurs,sentence,10
ORG,Local Government,TX_COUNTY,Nueces County,cooccurs,sentence,10
ORG,Planning/Administration or Unprogrammed Funds,PROGRAM,Local Infrastructure Program,cooccurs,sentence,10
ORG,TX,TX_COUNTY,Nueces County,cooccurs,sentence,10
ORG,LF,TX_COUNTY,Refugio County,cooccurs,sentence,10
ORG,Non-Match Funds,TX_COUNTY,Chambers County,cooccurs,sentence,10
ORG,Total Funds,PROGRAM,Affordable Rental Program,cooccurs,sentence,10
ORG,COCC,TX_COUNTY,Montgomery County,cooccurs,sentence,10
ORG,Project Title,TX_COUNTY,Newton County,cooccurs,sentence,10
ORG,Flood & Drainage,TX_COUNTY,Hardin County,cooccurs,sentence,9
ORG,MIT - Public Facilities,TX_COUNTY,Waller County,cooccurs,sentence,9
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Waller County,cooccurs,sentence,9
ORG,Hazard Mitigation Grant Program,TX_COUNTY,Tyler County,cooccurs,sentence,9
ORG,Project Title,TX_COUNTY,Tyler County,cooccurs,sentence,9
DISASTER,Hurricane Harvey,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,9
ORG,State Highway,TX_COUNTY,Colorado County,cooccurs,sentence,9
ORG,TX,TX_COUNTY,Colorado County,cooccurs,sentence,9
ORG,Flood and Drainage Facilities,TX_COUNTY,Newton County,cooccurs,sentence,9
ORG,HMAC,TX_COUNTY,Refugio County,cooccurs,sentence,9
ORG,TDEM,TX_COUNTY,San Augustine County,cooccurs,sentence,9
ORG,GLO,TX_COUNTY,San Augustine County,cooccurs,sentence,9
ORG,HMP,TX_COUNTY,San Augustine County,cooccurs,sentence,9
ORG,TDEM,TX_COUNTY,Fort Bend County,cooccurs,sentence,9
ORG,HMP,TX_COUNTY,Fort Bend County,cooccurs,sentence,9
ORG,Flood & Drainage,TX_COUNTY,Austin County,cooccurs,sentence,9
ORG,SF 0005,TX_COUNTY,Gonzales County,cooccurs,sentence,9
ORG,Sewer Facilities,TX_COUNTY,Gonzales County,cooccurs,sentence,9
ORG,Non Covered Projects,TX_COUNTY,Gonzales County,cooccurs,sentence,9
ORG,Water Facilities,TX_COUNTY,San Augustine County,cooccurs,sentence,9
ORG,Water Facilities,TX_COUNTY,Sabine County,cooccurs,sentence,9
ORG,0.0 Total Projected,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,9
PROGRAM,Homeowner Assistance Program,DISASTER,Hurricane Rita,cooccurs,sentence,9
DISASTER,Hurricane Rita,TX_COUNTY,Tyler County,cooccurs,sentence,9
ORG,Affirmatively Further Fair Housing (AFFH,TX_COUNTY,Newton County,cooccurs,sentence,9
ORG,Completed Activity Description,TX_COUNTY,Angelina County,cooccurs,sentence,9
ORG,COCC,TX_COUNTY,Kleberg County,cooccurs,sentence,9
ORG,Date Total Projected Budget,TX_COUNTY,Hardin County,cooccurs,sentence,9
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Willacy County,cooccurs,sentence,9
ORG,Date Total Projected Budget,TX_COUNTY,Tyler County,cooccurs,sentence,9
ORG,Date Total Projected Budget,TX_COUNTY,Matagorda County,cooccurs,sentence,9
ORG,Project Number,TX_COUNTY,Leon County,cooccurs,sentence,9
ORG,Project Number,TX_COUNTY,Kleberg County,cooccurs,sentence,9
ORG,Project Number,TX_COUNTY,Hidalgo County,cooccurs,sentence,9
ORG,Date Total Projected Budget,TX_COUNTY,Cherokee County,cooccurs,sentence,9
ORG,Completed Activity Actual End Date,TX_COUNTY,Chambers County,cooccurs,sentence,9
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Cameron County,cooccurs,sentence,9
ORG,Project Number,TX_COUNTY,Burleson County,cooccurs,sentence,9
ORG,Completed Activity Actual End Date,TX_COUNTY,Hidalgo County,cooccurs,sentence,9
ORG,Urgent Need,TX_COUNTY,Angelina County,cooccurs,sentence,9
ORG,Southeast Texas Regional Planning Commission,DISASTER,Ike,cooccurs,sentence,9
DISASTER,Ike,TX_COUNTY,Cameron County,cooccurs,sentence,9
ORG,Texas Activity Progress Narrative,TX_COUNTY,Sabine County,cooccurs,sentence,9
ORG,Volunteer Fire Department,TX_COUNTY,Jefferson County,cooccurs,sentence,9
ORG,Public Facilities,TX_COUNTY,Marion County,cooccurs,sentence,9
ORG,Date 01/01/2010 Area Benefit (Survey,TX_COUNTY,Brazos County,cooccurs,sentence,9
ORG,Area Benefit (Census,DISASTER,Hurricane Location,cooccurs,sentence,9
ORG,COCC,TX_COUNTY,Matagorda County,cooccurs,sentence,9
ORG,COCC,TX_COUNTY,Jefferson County,cooccurs,sentence,9
ORG,COCC,TX_COUNTY,Hardin County,cooccurs,sentence,9
ORG,Project Title,TX_COUNTY,Bastrop County,cooccurs,sentence,9
ORG,Pine Forest,PROGRAM,Local Infrastructure Program,cooccurs,sentence,9
ORG,Street Improvements,TX_COUNTY,Matagorda County,cooccurs,sentence,9
ORG,Buyout Program,TX_COUNTY,Orange County,cooccurs,sentence,9
PROGRAM,Local Infrastructure Program,TX_COUNTY,Grimes County,cooccurs,sentence,9
PROGRAM,Local Infrastructure Program,TX_COUNTY,Newton County,cooccurs,sentence,9
ORG,Local Government,TX_COUNTY,San Jacinto County,cooccurs,sentence,9
ORG,SI 0006 Construction,TX_COUNTY,Liberty County,cooccurs,sentence,9
ORG,HMAC,TX_COUNTY,Waller County,cooccurs,sentence,9
ORG,HMAC,TX_COUNTY,Jasper County,cooccurs,sentence,9
ORG,HMAC,TX_COUNTY,Polk County,cooccurs,sentence,9
ORG,Sewer Facilities,TX_COUNTY,San Jacinto County,cooccurs,sentence,9
ORG,Non-Match Funds,PROGRAM,Affordable Rental Program,cooccurs,sentence,9
ORG,TX,PROGRAM,Affordable Rental Program,cooccurs,sentence,9
DISASTER,Ike,TX_COUNTY,Hidalgo County,cooccurs,sentence,9
ORG,Street Improvements,TX_COUNTY,Austin County,cooccurs,sentence,9
ORG,Flood and Drainage,TX_COUNTY,Montgomery County,cooccurs,sentence,9
ORG,Completed Activity Description,TX_COUNTY,Jim Wells County,cooccurs,sentence,9
ORG,COCC,TX_COUNTY,Jasper County,cooccurs,sentence,9
ORG,Project Title,TX_COUNTY,Hidalgo County,cooccurs,sentence,9
ORG,Project Title,TX_COUNTY,Hays County,cooccurs,sentence,9
ORG,Flood and Drainage,TX_COUNTY,Willacy County,cooccurs,sentence,9
ORG,Area Benefit (Survey,TX_COUNTY,Bastrop County,cooccurs,sentence,8
ORG,MIT - Public Facilities,TX_COUNTY,Hardin County,cooccurs,sentence,8
ORG,Date 03/31/2020 Direct,DISASTER,Tropical Storm Imelda,cooccurs,sentence,8
ORG,Hazard Mitigation Grant Program,TX_COUNTY,Dewitt County,cooccurs,sentence,8
ORG,Project Title,TX_COUNTY,Dewitt County,cooccurs,sentence,8
ORG,Hazard Mitigation Grant Program,TX_COUNTY,Bastrop County,cooccurs,sentence,8
ORG,MIT - Public Facilities,TX_COUNTY,Refugio County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Falls County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Cameron County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Red River County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Tyler County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Guadalupe County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Madison County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Caldwell County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Caldwell County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Stephens County,cooccurs,sentence,8
ORG,TDEM,TX_COUNTY,Stephens County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Stephens County,cooccurs,sentence,8
ORG,HMP,TX_COUNTY,Stephens County,cooccurs,sentence,8
ORG,FEMA,TX_COUNTY,Limestone County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Limestone County,cooccurs,sentence,8
ORG,TDEM,TX_COUNTY,Leon County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Leon County,cooccurs,sentence,8
ORG,HMP,TX_COUNTY,Leon County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Tarrant County,cooccurs,sentence,8
ORG,TDEM,TX_COUNTY,Duval County,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Duval County,cooccurs,sentence,8
ORG,HMP,TX_COUNTY,Duval County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Chambers County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Leon County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Kleberg County,cooccurs,sentence,8
ORG,Sewer Lines,TX_COUNTY,Austin County,cooccurs,sentence,8
ORG,Public Improvement,TX_COUNTY,Hardin County,cooccurs,sentence,8
ORG,Properties 0,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,8
ORG,Direct Benefit,DISASTER,Hurricane Rita,cooccurs,sentence,8
ORG,GLO,TX_COUNTY,Grimes County,cooccurs,sentence,8
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Polk County,cooccurs,sentence,8
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Liberty County,cooccurs,sentence,8
ORG,Lift Station,TX_COUNTY,Galveston County,cooccurs,sentence,8
ORG,Texas Activity Progress Narrative,TX_COUNTY,Newton County,cooccurs,sentence,8
ORG,Completed Activity Actual End Date,TX_COUNTY,Jefferson County,cooccurs,sentence,8
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Jefferson County,cooccurs,sentence,8
ORG,Completed Activity Actual End Date,TX_COUNTY,Orange County,cooccurs,sentence,8
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Hidalgo County,cooccurs,sentence,8
ORG,Project Number,TX_COUNTY,Harrison County,cooccurs,sentence,8
ORG,Project Number,TX_COUNTY,Angelina County,cooccurs,sentence,8
ORG,Planning Products,DISASTER,Ike,cooccurs,sentence,8
ORG,CBCOG,TX_COUNTY,Kenedy County,cooccurs,sentence,8
ORG,Completed Activity Description,TX_COUNTY,Washington County,cooccurs,sentence,8
ORG,TX,TX_COUNTY,Shelby County,cooccurs,sentence,8
DISASTER,Hurricane Ike,TX_COUNTY,Trinity County,cooccurs,sentence,8
ORG,DRS,TX_COUNTY,Grimes County,cooccurs,sentence,8
ORG,USGS National Land Cover Database,TX_COUNTY,Hidalgo County,cooccurs,sentence,8
ORG,DRS,TX_COUNTY,Refugio County,cooccurs,sentence,8
ORG,Flood and Drainage,TX_COUNTY,Hardin County,cooccurs,sentence,8
ORG,City of Total Projected Budget,DISASTER,Harvey,cooccurs,sentence,8
ORG,Project Title,TX_COUNTY,Liberty County,cooccurs,sentence,8
ORG,Drainage Facilities,TX_COUNTY,Victoria County,cooccurs,sentence,8
ORG,Public Facilities,TX_COUNTY,Aransas County,cooccurs,sentence,8
ORG,Flood and Drainage,TX_COUNTY,Walker County,cooccurs,sentence,8
PROGRAM,Local Infrastructure Program,TX_COUNTY,Polk County,cooccurs,sentence,8
ORG,Drainage Facilities,DISASTER,Ike,cooccurs,sentence,8
DISASTER,Harvey,TX_COUNTY,Grimes County,cooccurs,sentence,8
ORG,Public Improvement,TX_COUNTY,San Patricio County,cooccurs,sentence,8
ORG,Lower Rio Grande Valley Floods,DISASTER,Ike,cooccurs,sentence,8
ORG,Project Title,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,8
ORG,Project Title,TX_COUNTY,Fort Bend County,cooccurs,sentence,8
ORG,Project Title,TX_COUNTY,Travis County,cooccurs,sentence,8
ORG,Project Number,TX_COUNTY,Bastrop County,cooccurs,sentence,7
ORG,Project Number,TX_COUNTY,Eastland County,cooccurs,sentence,7
ORG,Sewer Facilities & Water Facilities,TX_COUNTY,San Patricio County,cooccurs,sentence,7
DISASTER,Hurricane Harvey,TX_COUNTY,San Augustine County,cooccurs,sentence,7
ORG,MIT - Public Facilities,TX_COUNTY,Galveston County,cooccurs,sentence,7
ORG,Restricted Balance,DISASTER,Hurricane Harvey,cooccurs,sentence,7
ORG,TDEM,TX_COUNTY,Trinity County,cooccurs,sentence,7
ORG,GLO,TX_COUNTY,Trinity County,cooccurs,sentence,7
ORG,HMP,TX_COUNTY,Trinity County,cooccurs,sentence,7
ORG,SMI,TX_COUNTY,Fort Bend County,cooccurs,sentence,7
ORG,the State Standardized Area Median Income,TX_COUNTY,Fort Bend County,cooccurs,sentence,7
ORG,Local Government,TX_COUNTY,Burleson County,cooccurs,sentence,7
ORG,Sewer Lines,TX_COUNTY,Burleson County,cooccurs,sentence,7
ORG,Sewer Lines,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,Improvements- Non Covered Projects Palacios,TX_COUNTY,Grimes County,cooccurs,sentence,7
ORG,SF 0005,TX_COUNTY,Kleberg County,cooccurs,sentence,7
ORG,Improvements- Non Covered Projects Palacios,TX_COUNTY,Kleberg County,cooccurs,sentence,7
ORG,Sewer Facilities,TX_COUNTY,Kleberg County,cooccurs,sentence,7
ORG,Improvements- Non Covered Projects Palacios,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,7
ORG,SF 0005,TX_COUNTY,Austin County,cooccurs,sentence,7
ORG,Improvements- Non Covered Projects Palacios,TX_COUNTY,Austin County,cooccurs,sentence,7
ORG,Sewer Facilities,TX_COUNTY,Austin County,cooccurs,sentence,7
ORG,Non Covered Projects,TX_COUNTY,Austin County,cooccurs,sentence,7
ORG,0.0 Total Projected,TX_COUNTY,San Patricio County,cooccurs,sentence,7
ORG,Completed Activity Description,DISASTER,Rita,cooccurs,sentence,7
DISASTER,Rita,TX_COUNTY,Jefferson County,cooccurs,sentence,7
ORG,TX,TX_COUNTY,Liberty County,cooccurs,sentence,7
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,COCC,TX_COUNTY,County Of Galveston County,cooccurs,sentence,7
ORG,Texas Activity Progress Narrative,TX_COUNTY,Jefferson County,cooccurs,sentence,7
ORG,Area Benefit (Census,TX_COUNTY,Leon County,cooccurs,sentence,7
ORG,Area Benefit (Census,TX_COUNTY,Brooks County,cooccurs,sentence,7
ORG,COCC,TX_COUNTY,Sabine County,cooccurs,sentence,7
ORG,COCC,TX_COUNTY,Liberty County,cooccurs,sentence,7
ORG,Project Number,TX_COUNTY,Jefferson County,cooccurs,sentence,7
ORG,Project Number,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,Date Total Projected Budget,TX_COUNTY,Robertson County,cooccurs,sentence,7
ORG,Completed Activity Actual End Date,TX_COUNTY,Montgomery County,cooccurs,sentence,7
ORG,Date Total Projected Budget,TX_COUNTY,Leon County,cooccurs,sentence,7
ORG,Date Total Projected Budget,TX_COUNTY,Jasper County,cooccurs,sentence,7
ORG,Project Number,TX_COUNTY,Fort Bend County,cooccurs,sentence,7
ORG,Completed Activity Actual End Date,TX_COUNTY,Cherokee County,cooccurs,sentence,7
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Cherokee County,cooccurs,sentence,7
ORG,Texas Activity Progress Narrative,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,WWTP,TX_COUNTY,Walker County,cooccurs,sentence,7
ORG,Completed Activity Description,TX_COUNTY,Chambers County,cooccurs,sentence,7
ORG,La Parra Avenue,TX_COUNTY,Kenedy County,cooccurs,sentence,7
ORG,Water Facilities,TX_COUNTY,Liberty County,cooccurs,sentence,7
ORG,Texas Activity Progress Narrative,TX_COUNTY,Walker County,cooccurs,sentence,7
ORG,Street Improvements,TX_COUNTY,Liberty County,cooccurs,sentence,7
ORG,Completed Activity Description,TX_COUNTY,Shelby County,cooccurs,sentence,7
ORG,Street Improvements,TX_COUNTY,County Of Newton County,cooccurs,sentence,7
ORG,Completed Activity Description,TX_COUNTY,Brazos County,cooccurs,sentence,7
ORG,Reinforced Concrete Pipe,TX_COUNTY,Hidalgo County,cooccurs,sentence,7
ORG,COCC,TX_COUNTY,Tyler County,cooccurs,sentence,7
ORG,DRS,TX_COUNTY,Shelby County,cooccurs,sentence,7
ORG,Public Facilities,TX_COUNTY,Brooks County,cooccurs,sentence,7
ORG,DRS,TX_COUNTY,Hardin County,cooccurs,sentence,7
ORG,DRS,TX_COUNTY,Washington County,cooccurs,sentence,7
ORG,DRS,TX_COUNTY,Anderson County,cooccurs,sentence,7
ORG,FEMA,PROGRAM,Local Infrastructure Program,cooccurs,sentence,7
PROGRAM,Local Infrastructure Program,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,Street Improvement,TX_COUNTY,Victoria County,cooccurs,sentence,7
ORG,Buyout Program,TX_COUNTY,Tyler County,cooccurs,sentence,7
ORG,Buyout Program,TX_COUNTY,San Jacinto County,cooccurs,sentence,7
PROGRAM,Local Infrastructure Program,TX_COUNTY,Sabine County,cooccurs,sentence,7
PROGRAM,Local Infrastructure Program,TX_COUNTY,Chambers County,cooccurs,sentence,7
ORG,County Total Projected Budget,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,7
ORG,Sewer Facilities,DISASTER,Ike,cooccurs,sentence,7
ORG,Water Facilities,TX_COUNTY,Refugio County,cooccurs,sentence,7
ORG,Sewer Facilities,TX_COUNTY,Chambers County,cooccurs,sentence,7
ORG,F&D 0006 Rehabilitation,TX_COUNTY,Galveston County,cooccurs,sentence,7
ORG,Flood and Drainage Facilities,TX_COUNTY,Galveston County,cooccurs,sentence,7
ORG,Flood and Drainage,TX_COUNTY,Galveston County,cooccurs,sentence,7
ORG,HUD,TX_COUNTY,Montgomery County,cooccurs,sentence,7
ORG,Pine Forest,TX_COUNTY,Orange County,cooccurs,sentence,7
ORG,Clearance and Demolition,TX_COUNTY,Newton County,cooccurs,sentence,7
ORG,Texas GLO,TX_COUNTY,Montgomery County,cooccurs,sentence,7
ORG,Way Sewer Facilities,TX_COUNTY,Harris County,cooccurs,sentence,7
ORG,Improvements-Non Covered,TX_COUNTY,Madison County,cooccurs,sentence,6
ORG,MIT - Public Facilities,TX_COUNTY,Madison County,cooccurs,sentence,6
ORG,Improvements-Non Covered,TX_COUNTY,Fort Bend County,cooccurs,sentence,6
ORG,Flood & Drainage,TX_COUNTY,Jefferson County,cooccurs,sentence,6
ORG,MIT - Public Facilities,TX_COUNTY,Wharton County,cooccurs,sentence,6
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Lee County,cooccurs,sentence,6
ORG,Improvements-Non Covered,TX_COUNTY,Grimes County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,County Of Archer County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,Rusk County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,County Of Jack County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,County Of Montague County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,County Of Young County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Harris County,cooccurs,sentence,6
ORG,Local Government,TX_COUNTY,Coryell County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Coryell County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,County Of Jim Wells County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,County Of Dewitt County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,San Jacinto County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Montgomery County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Walker County,cooccurs,sentence,6
ORG,RCP,TX_COUNTY,Harris County,cooccurs,sentence,6
ORG,TDEM,TX_COUNTY,Mclennan County,cooccurs,sentence,6
ORG,GLO,TX_COUNTY,Mclennan County,cooccurs,sentence,6
ORG,HMP,TX_COUNTY,Mclennan County,cooccurs,sentence,6
ORG,FEMA,TX_COUNTY,Aransas County,cooccurs,sentence,6
ORG,GLO,TX_COUNTY,Aransas County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Grimes County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Robertson County,cooccurs,sentence,6
ORG,Improvements- Non Covered Projects Palacios,TX_COUNTY,Gonzales County,cooccurs,sentence,6
ORG,Sewer Lines,TX_COUNTY,Gonzales County,cooccurs,sentence,6
ORG,Local Government,TX_COUNTY,Jim Wells County,cooccurs,sentence,6
DISASTER,Hurricane Rita,TX_COUNTY,Jasper County,cooccurs,sentence,6
DISASTER,Hurricane Katrina,TX_COUNTY,Harris County,cooccurs,sentence,6
DISASTER,Hurricane Rita,TX_COUNTY,San Jacinto County,cooccurs,sentence,6
ORG,Completed Activity Description,TX_COUNTY,San Jacinto County,cooccurs,sentence,6
ORG,Non-Match Funds,TX_COUNTY,Liberty County,cooccurs,sentence,6
ORG,Water Facilities,TX_COUNTY,Harris County,cooccurs,sentence,6
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Kleberg County,cooccurs,sentence,6
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Hardin County,cooccurs,sentence,6
ORG,Area Benefit (Census,TX_COUNTY,Grimes County,cooccurs,sentence,6
ORG,Corpus Christi Street,DISASTER,Hurricane Dolly,cooccurs,sentence,6
ORG,COCC,TX_COUNTY,Walker County,cooccurs,sentence,6
ORG,COCC,TX_COUNTY,Orange County,cooccurs,sentence,6
ORG,COCC,TX_COUNTY,Brooks County,cooccurs,sentence,6
ORG,Urgent Need Texas General Land Office Total Projected Budget,DISASTER,Hurricane Ike,cooccurs,sentence,6
ORG,Area Benefit (Census,TX_COUNTY,Jim Wells County,cooccurs,sentence,6
ORG,Completed Activity Description,TX_COUNTY,Cherokee County,cooccurs,sentence,6
ORG,Area Benefit (Survey,TX_COUNTY,Shelby County,cooccurs,sentence,6
