category,year,quarter,heading_text,section_count,total_lines,total_chars
Harvey_5B_ActionPlan,2023,4,Project Draw Block By HUD,569,1716,37237
Harvey_5B_ActionPlan,2023,4,Other Funds,569,1138,13914
Harvey_5B_ActionPlan,2023,4,National Objective,569,1138,19915
Harvey_5B_ActionPlan,2023,4,Location Description,569,1850,120925
Harvey_5B_ActionPlan,2023,4,Environmental Assessment,569,1088,18406
Harvey_5B_ActionPlan,2023,4,Block Drawdown By Grantee,569,13438,169725
Harvey_5B_ActionPlan,2023,4,Benefit Report Type,569,569,11380
Harvey_5B_ActionPlan,2023,4,Activity Type,569,13311,178012
Harvey_5B_ActionPlan,2023,4,Activity Supporting Documents,569,1275,24258
Harvey_5B_ActionPlan,2023,4,Activity Draw Block Date By HUD,569,569,18208
Harvey_5B_ActionPlan,2023,4,Activity Draw Block By HUD,569,1138,21622
Harvey_5B_ActionPlan,2023,4,Activity Description,569,5852,268289
Harvey_5B_ActionPlan,2023,4,Activity Attributes,541,2787,68056
Harvey_5B_ActionPlan,2023,4,LMI%,101,457,5934
Harvey_5B_ActionPlan,2023,4,Subject To Section 3 Requirements,28,149,4007
Harvey_5B_ActionPlan,2023,4,Status,1,21,258
Harvey_5B_ActionPlan,2023,4,Recovery Needs,1,190,5250
Harvey_5B_ActionPlan,2023,4,P-17-TX-48-HIM1 AP#9,1,21,350
Harvey_5B_ActionPlan,2023,4,P-17-TX-48-HIM1 AP#10,1,2,31
Harvey_5B_ActionPlan,2023,4,HAP[CBCOG]_HMID_UN,1,1624,32130
Harvey_5B_ActionPlan,2023,4,HAP[CBCOG]_HMID_LMI,1,1,19
Harvey_5B_ActionPlan,2023,4,HAP - CBCOG,1,1,11
Harvey_5B_ActionPlan,2023,4,Grantee,1,1,8
Harvey_5B_ActionPlan,2023,4,Grant,1,3,32
Harvey_5B_ActionPlan,2023,4,Disaster Damage,1,26,2032
Harvey_5B_ActionPlan,2023,4,DELETED-,1,10,211
Harvey_5B_ActionPlan,2023,4,Action Plan,1,4,60
Harvey_5B_Performance,2023,4,Responsible Organization,279,1116,24621
Harvey_5B_Performance,2023,4,Projected Start Date,279,279,5859
Harvey_5B_Performance,2023,4,Projected End Date,279,279,5301
Harvey_5B_Performance,2023,4,National Objective,279,1395,28179
Harvey_5B_Performance,2023,4,Location Description,279,15200,248536
Harvey_5B_Performance,2023,4,Completed Activity Actual End Date,279,1674,25624
Harvey_5B_Performance,2023,4,Benefit Type,279,3348,42387
Harvey_5B_Performance,2023,4,Activity Type,279,2512,32756
Harvey_5B_Performance,2023,4,Activity Supporting Documents,279,1162,31153
Harvey_5B_Performance,2023,4,Activity Progress Narrative,279,9704,219871
Harvey_5B_Performance,2023,4,Activity Description,279,2299,125475
Harvey_5B_Performance,2023,4,Beneficiaries Performance Measures,3,105,1555
Harvey_5B_Performance,2023,4,Mulberry Street.,2,2,32
Harvey_5B_Performance,2023,4,Review By HUD,1,3,44
Harvey_5B_Performance,2023,4,Recovery Needs,1,15,1223
Harvey_5B_Performance,2023,4,Reconstruction HMID Low/mod Applications Approved - 76,1,6,296
Harvey_5B_Performance,2023,4,QPR Contact,1,1,12
Harvey_5B_Performance,2023,4,Project Summary,1,170,2463
Harvey_5B_Performance,2023,4,Progress Toward Required Numeric Targets,1,157,1984
Harvey_5B_Performance,2023,4,Planning,1,4,277
Harvey_5B_Performance,2023,4,Overall Progress Narrative,1,23,343
Harvey_5B_Performance,2023,4,Obligation Date,1,1,16
Harvey_5B_Performance,2023,4,OVERALL NARRATIVE,1,8,717
Harvey_5B_Performance,2023,4,Local Buyout And Local Infrastructure Program,1,2,142
Harvey_5B_Performance,2023,4,LOCCS Authorized Amount,1,2,29
Harvey_5B_Performance,2023,4,Houston - Small Rental Program,1,3,259
Harvey_5B_Performance,2023,4,Houston - Single Family Development Program,1,4,349
Harvey_5B_Performance,2023,4,Houston - Public Services,1,8,458
Harvey_5B_Performance,2023,4,Houston - Planning,1,2,98
Harvey_5B_Performance,2023,4,Houston - Multifamily Rental Program,1,7,475
Harvey_5B_Performance,2023,4,Houston - Homeowners Assistance Program,1,4,244
Harvey_5B_Performance,2023,4,Houston - Homebuyer Assistance Program,1,5,329
Harvey_5B_Performance,2023,4,Houston - Buyout Program,1,7,512
Harvey_5B_Performance,2023,4,Homeowner Assistance Program,1,13,687
Harvey_5B_Performance,2023,4,Harvey 5b Houston Direct Allocation Programs,1,1,45
Harvey_5B_Performance,2023,4,Harvey 5b Harris County Direct Allocation Programs,1,1,51
Harvey_5B_Performance,2023,4,Harris County - Public Services,1,9,432
Harvey_5B_Performance,2023,4,Harris County - Planning,1,6,339
Harvey_5B_Performance,2023,4,Harris County - Method Of Distribution Infrastructure Program,1,8,601
Harvey_5B_Performance,2023,4,Harris County - Homeowner Assistance Program,1,3,233
Harvey_5B_Performance,2023,4,Harris County - Competitive Application Infrastructure Program,1,9,707
Harvey_5B_Performance,2023,4,Harris County - Commercial Buyout Program,1,11,813
Harvey_5B_Performance,2023,4,Harris County - Buyout And Acquisition Program,1,18,1257
Harvey_5B_Performance,2023,4,Harris County - Affordable Rental Program,1,21,1773
Harvey_5B_Performance,2023,4,Grantee Name,1,2,24
Harvey_5B_Performance,2023,4,Grantee,1,4,74
Harvey_5B_Performance,2023,4,Grant Status,1,501,7623
Harvey_5B_Performance,2023,4,Grant,1,2,17
Harvey_5B_Performance,2023,4,GLO Homeowners Assistance Program - Harris County,1,10,532
Harvey_5B_Performance,2023,4,GLO Homeowners Assistance Program - City Of Houston,1,13,762
Harvey_5B_Performance,2023,4,Estimated PI/RL Funds,1,2,27
Harvey_5B_Performance,2023,4,Economic Revitalization Program,1,4,286
Harvey_5B_Performance,2023,4,Document,1,1,15
Harvey_5B_Performance,2023,4,Disasters,1,4,50
Harvey_5B_Performance,2023,4,Disaster Damage,1,25,2004
Harvey_5B_Performance,2023,4,Contract End Date,1,2,46
Harvey_5B_Performance,2023,4,Award Date,1,1,11
Harvey_5B_Performance,2023,4,Affordable Rental Pprogram,1,3,252
Harvey_5B_Performance,2023,4,"0014, State-managed Harris County Flood Control District",1,78,842
Hurricane_Ike,2023,4,Responsible Organization,41,164,3412
Hurricane_Ike,2023,4,Projected Start Date,41,41,861
Hurricane_Ike,2023,4,Projected End Date,41,41,779
Hurricane_Ike,2023,4,National Objective,41,205,4141
Hurricane_Ike,2023,4,Location Description,41,279,15557
Hurricane_Ike,2023,4,Completed Activity Actual End Date,41,246,3679
Hurricane_Ike,2023,4,Benefit Type,41,492,5968
Hurricane_Ike,2023,4,Activity Type,41,382,4954
Hurricane_Ike,2023,4,Activity Supporting Documents,41,190,4736
Hurricane_Ike,2023,4,Activity Progress Narrative,41,1491,33023
Hurricane_Ike,2023,4,Activity Description,41,401,38407
Hurricane_Ike,2023,4,LMI%,13,34,157
Hurricane_Ike,2023,4,Program Income Account,4,108,2707
Hurricane_Ike,2023,4,Review By HUD,1,3,44
Hurricane_Ike,2023,4,Recovery Needs,1,8,784
Hurricane_Ike,2023,4,QPR Contact,1,1,12
Hurricane_Ike,2023,4,Overall Progress Narrative,1,91,1136
Hurricane_Ike,2023,4,Obligation Date,1,2,26
Hurricane_Ike,2023,4,OVERALL NARRATIVE,1,4,323
Hurricane_Ike,2023,4,LOCCS Authorized Amount,1,2,41
Hurricane_Ike,2023,4,Infrastructure,1,3,164
Hurricane_Ike,2023,4,Grantee Name,1,2,24
Hurricane_Ike,2023,4,Grantee,1,4,74
Hurricane_Ike,2023,4,Grant Status,1,1012,12308
Hurricane_Ike,2023,4,Grant,1,2,17
Hurricane_Ike,2023,4,Estimated PI/RL Funds,1,2,35
Hurricane_Ike,2023,4,Document,1,1,15
Hurricane_Ike,2023,4,Disasters,1,4,50
Hurricane_Ike,2023,4,Disaster Damage,1,30,3174
Hurricane_Ike,2023,4,Contract End Date,1,2,46
Hurricane_Ike,2023,4,Award Date,1,1,11
Hurricane_Ike,2023,4,Affordable Rental Program,1,7,401
Hurricane_Ike,2023,4,"Accounting Mechanism, Amendment #5 Will Allow The Disaster Recovery (DR) Program To",1,7,513
Mitigation_ActionPlan,2023,4,Total,487,54692,609517
Mitigation_ActionPlan,2023,4,Environmental Reviews,279,1080,14184
Mitigation_ActionPlan,2023,4,Proposed Budgets For Organizations Carrying Out Activity,243,9932,131379
Mitigation_ActionPlan,2023,4,Projected Start Date,243,605,23077
Mitigation_ActionPlan,2023,4,Projected End Date,243,616,13670
Mitigation_ActionPlan,2023,4,Project Draw Block Date By HUD,243,243,7533
Mitigation_ActionPlan,2023,4,Project Draw Block By HUD,243,486,8991
Mitigation_ActionPlan,2023,4,Other Funds,243,486,6133
Mitigation_ActionPlan,2023,4,National Objective,243,486,8505
Mitigation_ActionPlan,2023,4,Location Description,243,1574,60372
Mitigation_ActionPlan,2023,4,Environmental Assessment,243,406,7377
Mitigation_ActionPlan,2023,4,Block Drawdown By Grantee,243,8954,104846
Mitigation_ActionPlan,2023,4,Benefit Report Type,243,243,4860
Mitigation_ActionPlan,2023,4,Activity Type,243,3351,57353
Mitigation_ActionPlan,2023,4,Activity Supporting Documents,243,527,10197
Mitigation_ActionPlan,2023,4,Activity Draw Block Date By HUD,243,243,7776
Mitigation_ActionPlan,2023,4,Activity Draw Block By HUD,243,486,9234
Mitigation_ActionPlan,2023,4,Activity Description,243,3817,120095
Mitigation_ActionPlan,2023,4,Subject To Section 3 Requirements,156,786,21320
Mitigation_ActionPlan,2023,4,Activity Attributes,86,466,11239
Mitigation_ActionPlan,2023,4,LMI%,37,156,3479
Mitigation_ActionPlan,2023,4,Hazard Mitigation Grant Program,17,104,2220
Mitigation_ActionPlan,2023,4,Water Facilities,2,7,419
Mitigation_ActionPlan,2023,4,Street Improvements,2,9,585
Mitigation_ActionPlan,2023,4,Wastewater Treatment Plant Generator.,1,1,37
Mitigation_ActionPlan,2023,4,Status,1,21,244
Mitigation_ActionPlan,2023,4,Proposed Use Of Funds,1,460,12307
Mitigation_ActionPlan,2023,4,Opportunity Zone Investment,1,5,131
Mitigation_ActionPlan,2023,4,Open Channel.,1,1,13
Mitigation_ActionPlan,2023,4,Mitigation Needs Assessment,1,20,1532
Mitigation_ActionPlan,2023,4,"Improvements, North Mclver Street Improvements, And West Turner Street Improvements.",1,1,84
Mitigation_ActionPlan,2023,4,Grantee,1,1,8
Mitigation_ActionPlan,2023,4,Grant,1,3,32
Mitigation_ActionPlan,2023,4,Flood And Drainage,1,2,112
Mitigation_ActionPlan,2023,4,Fairground Lift Station.,1,1,24
Mitigation_ActionPlan,2023,4,CRP_HMID_LMI_GranteeSu,1,211,3864
Mitigation_ActionPlan,2023,4,Action Plan,1,4,60
Mitigation_ActionPlan,2023,4,070-D328_Seadrift_F&D,1,45,859
Mitigation_Performance,2023,4,Responsible Organization,156,624,13982
Mitigation_Performance,2023,4,Projected Start Date,156,156,3276
Mitigation_Performance,2023,4,Projected End Date,156,156,2964
Mitigation_Performance,2023,4,National Objective,156,780,15756
Mitigation_Performance,2023,4,Location Description,156,7361,122559
Mitigation_Performance,2023,4,Completed Activity Actual End Date,156,936,14392
Mitigation_Performance,2023,4,Benefit Type,156,1872,23921
Mitigation_Performance,2023,4,Activity Type,156,1404,17764
Mitigation_Performance,2023,4,Activity Supporting Documents,156,646,17518
Mitigation_Performance,2023,4,Activity Progress Narrative,156,4945,105233
Mitigation_Performance,2023,4,Activity Description,156,1700,64396
Mitigation_Performance,2023,4,Beneficiaries Performance Measures,16,1390,16426
Mitigation_Performance,2023,4,Street Improvements,2,7,536
Mitigation_Performance,2023,4,Woodland Park Avenue.,1,1,21
Mitigation_Performance,2023,4,Water Facilities,1,71,1062
Mitigation_Performance,2023,4,Review By HUD,1,3,44
Mitigation_Performance,2023,4,Resilient Home Program,1,6,331
Mitigation_Performance,2023,4,QPR Contact,1,1,12
Mitigation_Performance,2023,4,Proposed Use Of Funds,1,292,7837
Mitigation_Performance,2023,4,Project Summary,1,174,3159
Mitigation_Performance,2023,4,Overall Progress Narrative,1,112,1971
Mitigation_Performance,2023,4,Obligation Date,1,1,16
Mitigation_Performance,2023,4,Mitigation Needs Assessment,1,24,1833
Mitigation_Performance,2023,4,"Line, Kaufman Street Distribution Line, And US 190 S. Distribution Line.",1,1,72
Mitigation_Performance,2023,4,LOCCS Authorized Amount,1,2,29
Mitigation_Performance,2023,4,HOUSING OVERSUBSCRIPTION PROGRAM,1,5,385
Mitigation_Performance,2023,4,Grantee Name,1,2,24
Mitigation_Performance,2023,4,Grantee,1,4,74
Mitigation_Performance,2023,4,Grant Status,1,33,2276
Mitigation_Performance,2023,4,Grant,1,2,17
Mitigation_Performance,2023,4,Glendale Street.,1,1,16
Mitigation_Performance,2023,4,Flood And Drainage,1,2,112
Mitigation_Performance,2023,4,"FLATONIA, CITY OF",1,173,2168
Mitigation_Performance,2023,4,Estimated PI/RL Funds,1,1,22
Mitigation_Performance,2023,4,"Drive Channel, Site 5 Middle Drainage Channel, Site 6 Summer Sun Cove Channel, And Site 7",1,2,105
Mitigation_Performance,2023,4,Document,1,1,15
Mitigation_Performance,2023,4,Disasters,1,10,122
Mitigation_Performance,2023,4,Contract End Date,1,2,46
Mitigation_Performance,2023,4,Concrete Principal Spillway Conduit & Morning Glory Inlet Structure Rehabilitation.,1,1,83
Mitigation_Performance,2023,4,Award Date,1,1,11
Mitigation_Performance,2023,4,"Avenue/avenue D, Avenue C, Avenue B, Rosedale Street, And Tallow Drive.",1,1,71
Mitigation_Performance,2023,4,"0013, 2018 South Texas Floods State Mitigation",1,42,503
Wildfire_I,2023,4,Responsible Organization,9,36,790
Wildfire_I,2023,4,Projected Start Date,9,9,189
Wildfire_I,2023,4,Projected End Date,9,9,171
Wildfire_I,2023,4,National Objective,9,45,909
Wildfire_I,2023,4,Location Description,9,94,8251
Wildfire_I,2023,4,Completed Activity Actual End Date,9,54,804
Wildfire_I,2023,4,Benefit Type,9,108,1389
Wildfire_I,2023,4,Activity Type,9,81,1036
Wildfire_I,2023,4,Activity Supporting Documents,9,38,998
Wildfire_I,2023,4,Activity Progress Narrative,9,263,7197
Wildfire_I,2023,4,Activity Description,9,125,9718
Wildfire_I,2023,4,Review By HUD,1,3,41
Wildfire_I,2023,4,Recovery Needs,1,20,2253
Wildfire_I,2023,4,QPR Contact,1,1,12
Wildfire_I,2023,4,Public Comment,1,3,25
Wildfire_I,2023,4,Overall Progress Narrative,1,99,1240
Wildfire_I,2023,4,Obligation Date,1,1,16
Wildfire_I,2023,4,OVERALL NARRATIVE,1,3,240
Wildfire_I,2023,4,LOCCS Authorized Amount,1,2,38
Wildfire_I,2023,4,Infrastructure,1,6,231
Wildfire_I,2023,4,Grantee Name,1,2,24
Wildfire_I,2023,4,Grantee,1,4,74
Wildfire_I,2023,4,Grant Status,1,23,350
Wildfire_I,2023,4,Grant,1,2,17
Wildfire_I,2023,4,Estimated PI/RL Funds,1,2,27
Wildfire_I,2023,4,Document,1,1,15
Wildfire_I,2023,4,Disasters,1,15,204
Wildfire_I,2023,4,Disaster Damage,1,6,545
Wildfire_I,2023,4,Contract End Date,1,2,46
Wildfire_I,2023,4,Award Date,1,1,11
Wildfire_I,2023,4,0001 / ADMINISTRATION,1,5,109
2015_Floods,2024,1,Responsible Organization,19,76,1615
2015_Floods,2024,1,Projected Start Date,19,19,399
2015_Floods,2024,1,Projected End Date,19,19,361
2015_Floods,2024,1,National Objective,19,95,1919
2015_Floods,2024,1,Location Description,19,54,3527
2015_Floods,2024,1,Completed Activity Actual End Date,19,114,1713
2015_Floods,2024,1,Benefit Type,19,228,2768
2015_Floods,2024,1,Activity Type,19,173,2259
2015_Floods,2024,1,Activity Supporting Documents,19,108,2452
2015_Floods,2024,1,Activity Progress Narrative,19,793,16531
2015_Floods,2024,1,Activity Description,19,64,4479
2015_Floods,2024,1,Review By HUD,1,3,41
2015_Floods,2024,1,Recovery Needs,1,15,1415
2015_Floods,2024,1,QPR Contact,1,1,12
2015_Floods,2024,1,Overall Progress Narrative,1,99,2097
2015_Floods,2024,1,Obligation Date,1,1,16
2015_Floods,2024,1,LOCCS Authorized Amount,1,2,38
2015_Floods,2024,1,Grantee Name,1,2,24
2015_Floods,2024,1,Grantee,1,4,83
2015_Floods,2024,1,Grant Status,1,156,1785
2015_Floods,2024,1,Grant,1,2,17
2015_Floods,2024,1,Estimated PI/RL Funds,1,2,27
2015_Floods,2024,1,Document,1,1,15
2015_Floods,2024,1,Disasters,1,14,195
2015_Floods,2024,1,Disaster Damage,1,17,1716
2015_Floods,2024,1,Contract End Date,1,2,46
2015_Floods,2024,1,Award Date,1,2,21
2016_Floods,2024,1,Responsible Organization,56,224,4866
2016_Floods,2024,1,Projected Start Date,56,56,1176
2016_Floods,2024,1,Projected End Date,56,56,1064
2016_Floods,2024,1,National Objective,56,280,5656
2016_Floods,2024,1,Location Description,56,179,12629
2016_Floods,2024,1,Completed Activity Actual End Date,56,336,5088
2016_Floods,2024,1,Benefit Type,56,672,8558
2016_Floods,2024,1,Activity Type,56,507,6670
2016_Floods,2024,1,Activity Supporting Documents,56,262,6577
2016_Floods,2024,1,Activity Progress Narrative,56,2217,49010
2016_Floods,2024,1,Activity Description,56,197,14605
2016_Floods,2024,1,Review By HUD,1,3,42
2016_Floods,2024,1,Recovery Needs,1,18,1753
2016_Floods,2024,1,QPR Contact,1,1,12
2016_Floods,2024,1,Overall Progress Narrative,1,113,1541
2016_Floods,2024,1,Obligation Date,1,1,16
2016_Floods,2024,1,LOCCS Authorized Amount,1,2,39
2016_Floods,2024,1,Grantee Name,1,2,24
2016_Floods,2024,1,Grantee,1,4,83
2016_Floods,2024,1,Grant Status,1,161,2043
2016_Floods,2024,1,Grant,1,2,17
2016_Floods,2024,1,Estimated PI/RL Funds,1,2,27
2016_Floods,2024,1,Document,1,1,15
2016_Floods,2024,1,Disasters,1,6,74
2016_Floods,2024,1,Disaster Damage,1,20,1977
2016_Floods,2024,1,Contract End Date,1,2,46
2016_Floods,2024,1,Award Date,1,2,21
2016_Floods,2024,1,"0007, NEWTON COUNTY",1,30,459
2018_Floods_ActionPlan,2024,1,Total,55,222,3324
2018_Floods_ActionPlan,2024,1,Environmental Reviews,32,129,1770
2018_Floods_ActionPlan,2024,1,Proposed Budgets For Organizations Carrying Out Activity,27,574,8356
2018_Floods_ActionPlan,2024,1,Projected Start Date,27,65,2693
2018_Floods_ActionPlan,2024,1,Projected End Date,27,57,1274
2018_Floods_ActionPlan,2024,1,Project Draw Block Date By HUD,27,27,837
2018_Floods_ActionPlan,2024,1,Project Draw Block By HUD,27,83,1811
2018_Floods_ActionPlan,2024,1,Other Funds,27,54,676
2018_Floods_ActionPlan,2024,1,National Objective,27,54,945
2018_Floods_ActionPlan,2024,1,Location Description,27,106,4567
2018_Floods_ActionPlan,2024,1,Environmental Assessment,27,54,869
2018_Floods_ActionPlan,2024,1,Block Drawdown By Grantee,27,826,9970
2018_Floods_ActionPlan,2024,1,Benefit Report Type,27,27,540
2018_Floods_ActionPlan,2024,1,Activity Type,27,534,7585
2018_Floods_ActionPlan,2024,1,Activity Supporting Documents,27,55,1072
2018_Floods_ActionPlan,2024,1,Activity Draw Block Date By HUD,27,27,864
2018_Floods_ActionPlan,2024,1,Activity Draw Block By HUD,27,54,1026
2018_Floods_ActionPlan,2024,1,Activity Description,27,561,16818
2018_Floods_ActionPlan,2024,1,Subject To Section 3 Requirements,18,97,2536
2018_Floods_ActionPlan,2024,1,Activity Attributes,9,69,1446
2018_Floods_ActionPlan,2024,1,LMI%,2,4,20
2018_Floods_ActionPlan,2024,1,Status,1,21,243
2018_Floods_ActionPlan,2024,1,Recovery Needs,1,15,1488
2018_Floods_ActionPlan,2024,1,Project Summary,1,95,1765
2018_Floods_ActionPlan,2024,1,Grantee,1,1,8
2018_Floods_ActionPlan,2024,1,Grant,1,3,32
2018_Floods_ActionPlan,2024,1,Disaster Damage,1,12,1141
2018_Floods_ActionPlan,2024,1,Action Plan,1,4,60
2018_Floods_Performance,2024,1,Responsible Organization,25,100,2208
2018_Floods_Performance,2024,1,Projected Start Date,25,25,525
2018_Floods_Performance,2024,1,Projected End Date,25,25,475
2018_Floods_Performance,2024,1,National Objective,25,125,2525
2018_Floods_Performance,2024,1,Location Description,25,731,11622
2018_Floods_Performance,2024,1,Completed Activity Actual End Date,25,150,2286
2018_Floods_Performance,2024,1,Benefit Type,25,300,3827
2018_Floods_Performance,2024,1,Activity Type,25,225,2848
2018_Floods_Performance,2024,1,Activity Supporting Documents,25,110,2892
2018_Floods_Performance,2024,1,Activity Progress Narrative,25,1637,26213
2018_Floods_Performance,2024,1,Activity Description,25,92,6829
2018_Floods_Performance,2024,1,Subrecipient Infrastructure Program,1,4,286
2018_Floods_Performance,2024,1,Review By HUD,1,3,41
2018_Floods_Performance,2024,1,Recovery Needs,1,15,1466
2018_Floods_Performance,2024,1,QPR Contact,1,1,12
2018_Floods_Performance,2024,1,Overall Progress Narrative,1,108,2001
2018_Floods_Performance,2024,1,Obligation Date,1,1,16
2018_Floods_Performance,2024,1,LOCCS Authorized Amount,1,1,24
2018_Floods_Performance,2024,1,Homeowner Assistance/reimbursement Programs,1,24,895
2018_Floods_Performance,2024,1,Grantee Name,1,2,24
2018_Floods_Performance,2024,1,Grantee,1,4,83
2018_Floods_Performance,2024,1,Grant Status,1,173,2194
2018_Floods_Performance,2024,1,Grant,1,2,17
2018_Floods_Performance,2024,1,Estimated PI/RL Funds,1,2,27
2018_Floods_Performance,2024,1,Document,1,1,15
2018_Floods_Performance,2024,1,Disasters,1,15,217
2018_Floods_Performance,2024,1,Disaster Damage,1,12,1141
2018_Floods_Performance,2024,1,Contract End Date,1,2,46
2018_Floods_Performance,2024,1,Award Date,1,1,11
2018_Floods_Performance,2024,1,"Apartments - 529 Old Port Isabel Rd, Brownsville, TX, 78520.",1,1,60
2018_Floods_Performance,2024,1,Affordable Rental Program,1,3,158
2019_Disasters_ActionPlan,2024,1,Environmental Reviews,64,254,3241
2019_Disasters_ActionPlan,2024,1,Total Funds,59,948,13054
2019_Disasters_ActionPlan,2024,1,Proposed Budgets For Organizations Carrying Out Activity,59,2347,29445
2019_Disasters_ActionPlan,2024,1,Projected Start Date,59,145,6221
2019_Disasters_ActionPlan,2024,1,Projected End Date,59,142,3111
2019_Disasters_ActionPlan,2024,1,Project Draw Block Date By HUD,59,59,1829
2019_Disasters_ActionPlan,2024,1,Project Draw Block By HUD,59,205,4619
2019_Disasters_ActionPlan,2024,1,Other Funds,59,59,708
2019_Disasters_ActionPlan,2024,1,National Objective,59,118,2065
2019_Disasters_ActionPlan,2024,1,Location Description,59,385,11891
2019_Disasters_ActionPlan,2024,1,Environmental Assessment,59,118,1929
2019_Disasters_ActionPlan,2024,1,Block Drawdown By Grantee,59,3246,39895
2019_Disasters_ActionPlan,2024,1,Benefit Report Type,59,59,1180
2019_Disasters_ActionPlan,2024,1,Activity Type,59,838,13415
2019_Disasters_ActionPlan,2024,1,Activity Supporting Documents,59,138,2748
2019_Disasters_ActionPlan,2024,1,Activity Draw Block Date By HUD,59,59,1888
2019_Disasters_ActionPlan,2024,1,Activity Draw Block By HUD,59,118,2242
2019_Disasters_ActionPlan,2024,1,Activity Description,59,738,26609
2019_Disasters_ActionPlan,2024,1,Subject To Section 3 Requirements,48,248,6705
2019_Disasters_ActionPlan,2024,1,Activity Attributes,11,76,1643
2019_Disasters_ActionPlan,2024,1,LMI%,5,15,378
2019_Disasters_ActionPlan,2024,1,Status,1,1,7
2019_Disasters_ActionPlan,2024,1,Recovery Needs,1,64,3000
2019_Disasters_ActionPlan,2024,1,LOCCS Authorized Amount,1,3,68
2019_Disasters_ActionPlan,2024,1,Impact Of Tropical Storm Imelda,1,20,2090
2019_Disasters_ActionPlan,2024,1,HRP_SMID_LMI[19D_LRGV],1,124,2635
2019_Disasters_ActionPlan,2024,1,HRP_SMID_LMI[19D_Imelda],1,1,24
2019_Disasters_ActionPlan,2024,1,Grantee,1,1,8
2019_Disasters_ActionPlan,2024,1,Grant,1,3,32
2019_Disasters_ActionPlan,2024,1,Estimated PI/RL Funds,1,19,1196
2019_Disasters_ActionPlan,2024,1,Disaster Damage,1,13,1329
2019_Disasters_ActionPlan,2024,1,Action Plan,1,4,60
2019_Disasters_Performance,2024,1,Responsible Organization,41,164,3666
2019_Disasters_Performance,2024,1,Projected Start Date,41,41,861
2019_Disasters_Performance,2024,1,Projected End Date,41,41,779
2019_Disasters_Performance,2024,1,National Objective,41,205,4141
2019_Disasters_Performance,2024,1,Location Description,41,95,5557
2019_Disasters_Performance,2024,1,Completed Activity Actual End Date,41,246,3755
2019_Disasters_Performance,2024,1,Benefit Type,41,492,6439
2019_Disasters_Performance,2024,1,Activity Type,41,369,4721
2019_Disasters_Performance,2024,1,Activity Supporting Documents,41,174,4660
2019_Disasters_Performance,2024,1,Activity Progress Narrative,41,1745,36796
2019_Disasters_Performance,2024,1,Activity Description,41,152,11434
2019_Disasters_Performance,2024,1,Review By HUD,1,3,42
2019_Disasters_Performance,2024,1,Recovery Needs,1,103,2999
2019_Disasters_Performance,2024,1,QPR Contact,1,1,12
2019_Disasters_Performance,2024,1,Overall Progress Narrative,1,78,1191
2019_Disasters_Performance,2024,1,Obligation Date,1,1,16
2019_Disasters_Performance,2024,1,LOCCS Authorized Amount,1,2,39
2019_Disasters_Performance,2024,1,Impact Of Tropical Storm Imelda,1,31,3123
2019_Disasters_Performance,2024,1,Grantee Name,1,2,24
2019_Disasters_Performance,2024,1,Grantee,1,4,83
2019_Disasters_Performance,2024,1,Grant Status,1,30,477
2019_Disasters_Performance,2024,1,Grant,1,2,17
2019_Disasters_Performance,2024,1,Estimated PI/RL Funds,1,2,27
2019_Disasters_Performance,2024,1,Document,1,1,15
2019_Disasters_Performance,2024,1,Disasters,1,4,50
2019_Disasters_Performance,2024,1,Disaster Damage,1,13,1329
2019_Disasters_Performance,2024,1,Contract End Date,1,2,46
2019_Disasters_Performance,2024,1,Award Date,1,2,21
Harvey_57M_ActionPlan,2024,1,Total Funds,16,239,3376
Harvey_57M_ActionPlan,2024,1,Proposed Budgets For Organizations Carrying Out Activity,16,119,2607
Harvey_57M_ActionPlan,2024,1,Projected Start Date,16,42,1782
Harvey_57M_ActionPlan,2024,1,Projected End Date,16,33,825
Harvey_57M_ActionPlan,2024,1,Project Draw Block Date By HUD,16,16,496
Harvey_57M_ActionPlan,2024,1,Project Draw Block By HUD,16,63,1427
Harvey_57M_ActionPlan,2024,1,Other Funds,16,16,192
Harvey_57M_ActionPlan,2024,1,National Objective,16,32,560
Harvey_57M_ActionPlan,2024,1,Location Description,16,174,6529
Harvey_57M_ActionPlan,2024,1,Environmental Reviews,16,49,498
Harvey_57M_ActionPlan,2024,1,Environmental Assessment,16,32,510
Harvey_57M_ActionPlan,2024,1,Block Drawdown By Grantee,16,146,4033
Harvey_57M_ActionPlan,2024,1,Benefit Report Type,16,16,320
Harvey_57M_ActionPlan,2024,1,Activity Type,16,220,3467
Harvey_57M_ActionPlan,2024,1,Activity Supporting Documents,16,33,592
Harvey_57M_ActionPlan,2024,1,Activity Draw Block Date By HUD,16,16,512
Harvey_57M_ActionPlan,2024,1,Activity Draw Block By HUD,16,32,608
Harvey_57M_ActionPlan,2024,1,Activity Description,16,70,5675
Harvey_57M_ActionPlan,2024,1,Activity Attributes,15,129,2733
Harvey_57M_ActionPlan,2024,1,LMI%,2,14,273
Harvey_57M_ActionPlan,2024,1,Subject To Section 3 Requirements,1,7,162
Harvey_57M_ActionPlan,2024,1,Status,1,1,7
Harvey_57M_ActionPlan,2024,1,"Sell. In The Case Of Infrastructure Resiliency Solutions, Improvements May Include",1,77,2044
Harvey_57M_ActionPlan,2024,1,Recovery Needs,1,14,1570
